cve,cve_description,sbom,component,component_name
https://data.siemens-energy.com/cybersec/cve/CVE-2025-0426,A security issue was discovered in Kubernetes where a large number of container checkpoint requests made to the unauthenticated kubelet read-only HTTP endpoint may cause a Node Denial of Service by filling the Node's disk.,https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-0474,"Invoice Ninja is vulnerable to authenticated Server-Side Request Forgery (SSRF) allowing for arbitrary file read and network resource requests as the application user.
This issue affects Invoice Ninja: from 5.8.56 through 5.11.23.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-0589,In affected versions of Octopus Deploy where customers are using Active Directory for authentication it was possible for an unauthenticated user to make an API request against two endpoints which would retrieve some data from the associated Active Directory. The requests when crafted correctly would return specific information from user profiles (Email address/UPN and Display name) from one endpoint and group information ( Group ID and Display name) from the other. This vulnerability does not expose data within the Octopus Server product itself.,https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-0626,"Contec Health CMS8000 Patient Monitor sends out remote access requests to a hard-coded IP address, bypassing existing device network settings to do so. This could serve as a backdoor and lead to a malicious actor being able to upload and overwrite files on the device.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-1077,"A security vulnerability has been identified in the IBL Software Engineering Visual Weather and derived products (NAMIS, Aero Weather, Satellite Weather). The vulnerability is present in the Product Delivery Service (PDS) component in specific server configurations where the PDS pipeline utilizes the IPDS pipeline with Message Editor Output Filters enabled.

A remote unauthenticated

attacker can exploit this vulnerability to send unauthenticated requests to execute the IPDS pipeline with specially crafted Form Properties, enabling remote execution of arbitrary Python code. This vulnerability could lead to a full system compromise of the affected server, particularly if Visual Weather services are run under a privileged user account—contrary to the documented installation best practices.



Upgrade to the patched versions 7.3.10 (or higher), 8.6.0 (or higher).",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-1101,"A CWE-204 ""Observable Response Discrepancy"" in the login page in Q-Free MaxTime less than or equal to version 2.11.0 allows an unauthenticated remote attacker to enumerate valid usernames via crafted HTTP requests.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-1102,"A CWE-346 ""Origin Validation Error"" in the CORS configuration in Q-Free MaxTime less than or equal to version 2.11.0 allows an unauthenticated remote attacker to affect the device confidentiality, integrity, or availability via crafted URLs or HTTP requests.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-1247,"A flaw was found in Quarkus REST that allows request parameters to leak between concurrent requests if endpoints use field injection without a CDI scope. This vulnerability allows attackers to manipulate request data, impersonate users, or access sensitive information.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-1270,"Insecure direct object reference (IDOR) vulnerability in Anapi Group's h6web, allows an authenticated attacker to access other users' information by making a POST request and modifying the “pkrelated” parameter in the “/h6web/ha_datos_hermano.php” endpoint to refer to another user. In addition, the first request could also allow the attacker to impersonate other users. As a result, all requests made after exploitation of the IDOR vulnerability will be executed with the privileges of the impersonated user.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20014,mySCADA myPRO does not properly neutralize POST requests sent to a specific port with version information. This vulnerability could be exploited by an attacker to execute arbitrary commands on the affected system.,https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20061,mySCADA myPRO does not properly neutralize POST requests sent to a specific port with email information. This vulnerability could be exploited by an attacker to execute arbitrary commands on the affected system.,https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20156,"A vulnerability in the REST API of Cisco Meeting Management could allow a remote, authenticated attacker with low privileges to elevate privileges to administrator on an affected device.

This vulnerability exists because proper authorization is not enforced upon&nbsp;REST API users. An attacker could exploit this vulnerability by sending API requests to a specific endpoint. A successful exploit could allow the attacker to gain administrator-level control over edge nodes that are managed by Cisco Meeting Management.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20165,"A vulnerability in the SIP processing subsystem of Cisco BroadWorks could allow an unauthenticated, remote attacker to halt the processing of incoming SIP requests, resulting in a denial of service (DoS) condition.

This vulnerability is due to improper memory handling for certain SIP requests. An attacker could exploit this vulnerability by sending a high number of SIP requests to an affected system. A successful exploit could allow the attacker to exhaust the memory that was allocated to the Cisco BroadWorks Network Servers that handle SIP traffic. If no memory is available, the Network Servers can no longer process incoming requests, resulting in a DoS condition that requires manual intervention to recover.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20169,"A vulnerability in the SNMP subsystem of Cisco IOS Software and Cisco IOS XE Software could allow an authenticated, remote attacker to cause a DoS condition on an affected device.

This vulnerability is due to improper error handling when parsing SNMP requests. An attacker could exploit this vulnerability by sending a crafted SNMP request to an affected device. A successful exploit could allow the attacker to cause the device to reload unexpectedly, resulting in a DoS condition.&nbsp;
This vulnerability affects SNMP versions 1, 2c, and 3. To exploit this vulnerability through SNMP v2c or earlier, the attacker must know a valid read-write or read-only SNMP community string for the affected system. To exploit this vulnerability through SNMP v3, the attacker must have valid SNMP user credentials for the affected system.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20170,"A vulnerability in the SNMP subsystem of Cisco IOS Software and Cisco IOS XE Software could allow an authenticated, remote attacker to cause a DoS condition on an affected device.

This vulnerability is due to improper error handling when parsing SNMP requests. An attacker could exploit this vulnerability by sending a crafted SNMP request to an affected device. A successful exploit could allow the attacker to cause the device to reload unexpectedly, resulting in a DoS condition.&nbsp;
This vulnerability affects SNMP versions 1, 2c, and 3. To exploit this vulnerability through SNMP v2c or earlier, the attacker must know a valid read-write or read-only SNMP community string for the affected system. To exploit this vulnerability through SNMP v3, the attacker must have valid SNMP user credentials for the affected system.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20171,"A vulnerability in the SNMP subsystem of Cisco IOS Software and Cisco IOS XE Software could allow an authenticated, remote attacker to cause a DoS condition on an affected device.

This vulnerability is due to improper error handling when parsing SNMP requests. An attacker could exploit this vulnerability by sending a crafted SNMP request to an affected device. A successful exploit could allow the attacker to cause the device to reload unexpectedly, resulting in a DoS condition.&nbsp;
This vulnerability affects SNMP versions 1, 2c, and 3. To exploit this vulnerability through SNMP v2c or earlier, the attacker must know a valid read-write or read-only SNMP community string for the affected system. To exploit this vulnerability through SNMP v3, the attacker must have valid SNMP user credentials for the affected system.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20172,"A vulnerability in the SNMP subsystem of Cisco IOS Software, Cisco IOS XE Software, and Cisco IOS XR Software could allow an authenticated, remote attacker to cause a DoS condition on an affected device.

This vulnerability is due to improper error handling when parsing SNMP requests. An attacker could exploit this vulnerability by sending a crafted SNMP request to an affected device. For Cisco IOS and IOS XE Software, a successful exploit could allow the attacker to cause the device to reload unexpectedly, resulting in a DoS condition. For Cisco IOS XR Software, a successful exploit could allow the attacker to cause the SNMP process to restart, resulting in an interrupted SNMP response from an affected device. Devices that are running Cisco IOS XR Software will not reload.&nbsp;
This vulnerability affects SNMP versions 1, 2c, and 3. To exploit this vulnerability through SNMP v2c or earlier, the attacker must know a valid read-write or read-only SNMP community string for the affected system. To exploit this vulnerability through SNMP v3, the attacker must have valid SNMP user credentials for the affected system.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20173,"A vulnerability in the SNMP subsystem of Cisco IOS Software and Cisco IOS XE Software could allow an authenticated, remote attacker to cause a DoS condition on an affected device.

This vulnerability is due to improper error handling when parsing SNMP requests. An attacker could exploit this vulnerability by sending a crafted SNMP request to an affected device. A successful exploit could allow the attacker to cause the device to reload unexpectedly, resulting in a DoS condition.&nbsp;
This vulnerability affects SNMP versions 1, 2c, and 3. To exploit this vulnerability through SNMP v2c or earlier, the attacker must know a valid read-write or read-only SNMP community string for the affected system. To exploit this vulnerability through SNMP v3, the attacker must have valid SNMP user credentials for the affected system.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20174,"A vulnerability in the SNMP subsystem of Cisco IOS Software and Cisco IOS XE Software could allow an authenticated, remote attacker to cause a DoS condition on an affected device.

This vulnerability is due to improper error handling when parsing SNMP requests. An attacker could exploit this vulnerability by sending a crafted SNMP request to an affected device. A successful exploit could allow the attacker to cause the device to reload unexpectedly, resulting in a DoS condition.&nbsp;
This vulnerability affects SNMP versions 1, 2c, and 3. To exploit this vulnerability through SNMP v2c or earlier, the attacker must know a valid read-write or read-only SNMP community string for the affected system. To exploit this vulnerability through SNMP v3, the attacker must have valid SNMP user credentials for the affected system.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20175,"A vulnerability in the SNMP subsystem of Cisco IOS Software and Cisco IOS XE Software could allow an authenticated, remote attacker to cause a DoS condition on an affected device.

This vulnerability is due to improper error handling when parsing SNMP requests. An attacker could exploit this vulnerability by sending a crafted SNMP request to an affected device. A successful exploit could allow the attacker to cause the device to reload unexpectedly, resulting in a DoS condition.&nbsp;
This vulnerability affects SNMP versions 1, 2c, and 3. To exploit this vulnerability through SNMP v2c or earlier, the attacker must know a valid read-write or read-only SNMP community string for the affected system. To exploit this vulnerability through SNMP v3, the attacker must have valid SNMP user credentials for the affected system.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20176,"A vulnerability in the SNMP subsystem of Cisco IOS Software and Cisco IOS XE Software could allow an authenticated, remote attacker to cause a DoS condition on an affected device.

This vulnerability is due to improper error handling when parsing SNMP requests. An attacker could exploit this vulnerability by sending a crafted SNMP request to an affected device. A successful exploit could allow the attacker to cause the device to reload unexpectedly, resulting in a DoS condition.&nbsp;
This vulnerability affects SNMP versions 1, 2c, and 3. To exploit this vulnerability through SNMP v2c or earlier, the attacker must know a valid read-write or read-only SNMP community string for the affected system. To exploit this vulnerability through SNMP v3, the attacker must have valid SNMP user credentials for the affected system.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-20207,"A vulnerability in Simple Network Management Protocol (SNMP) polling for Cisco Secure Email and Web Manager, Cisco Secure Email Gateway, and Cisco Secure Web Appliance could allow an authenticated, remote attacker to obtain confidential information about the underlying operating system.

This vulnerability exists because the appliances do not protect confidential information at rest in response to SNMP poll requests. An attacker could exploit this vulnerability by sending a crafted SNMP poll request to the affected appliance. A successful exploit could allow the attacker to discover confidential information that should be restricted. To exploit this vulnerability, an attacker must have the configured SNMP credentials.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-21091,"When SNMP v1 or v2c are disabled on the BIG-IP, undisclosed requests can cause an increase in memory resource utilization.

 


Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-21617,"Guzzle OAuth Subscriber signs Guzzle requests using OAuth 1.0. Prior to 0.8.1, Nonce generation does not use sufficient entropy nor a cryptographically secure pseudorandom source. This can leave servers vulnerable to replay attacks when TLS is not used. This vulnerability is fixed in 0.8.1.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-22137,"Pingvin Share is a self-hosted file sharing platform and an alternative for WeTransfer. This vulnerability allows an authenticated or unauthenticated (if anonymous shares are allowed) user to overwrite arbitrary files on the server, including sensitive system files, via HTTP POST requests. The issue has been patched in version 1.4.0.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-22150,"Undici is an HTTP/1.1 client. Starting in version 4.5.0 and prior to versions 5.28.5, 6.21.1, and 7.2.3, undici uses `Math.random()` to choose the boundary for a multipart/form-data request. It is known that the output of `Math.random()` can be predicted if several of its generated values are known. If there is a mechanism in an app that sends multipart requests to an attacker-controlled website, they can use this to leak the necessary values. Therefore, an attacker can tamper with the requests going to the backend APIs if certain conditions are met. This is fixed in versions 5.28.5, 6.21.1, and 7.2.3. As a workaround, do not issue multipart requests to attacker controlled servers.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-22384,"An issue was discovered in Optimizely Configured Commerce before 5.2.2408. A medium-severity issue concerning business logic exists in the Commerce B2B application, which allows storefront visitors to purchase discontinued products in specific scenarios where requests are altered before reaching the server.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-22387,"An issue was discovered in Optimizely Configured Commerce before 5.2.2408. A medium-severity issue exists in requests for resources where the session token is submitted as a URL parameter. This exposes information about the authenticated session, which can be leveraged for session hijacking.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-22962,"A critical remote code execution (RCE) vulnerability exists in the web-based management interface of GatesAir Maxiva UAXT, VAXT transmitters when debugging mode is enabled. An attacker with a valid session ID (sess_id) can send specially crafted POST requests to the /json endpoint, enabling arbitrary command execution on the underlying system. This vulnerability can lead to full system compromise, including unauthorized access, privilege escalation, and potentially full device takeover.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-23001,"A Host Header Injection vulnerability exists in CTFd 3.7.5, due to the application failing to properly validate or sanitize the Host header. An attacker can manipulate the Host header in HTTP requests, which may lead to phishing attacks, reset password, or cache poisoning.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-23044,"PwnDoc is a penetration test report generator. There is no CSRF protection in pwndoc, allowing attackers to send requests on a logged-in user's behalf. This includes GET and POST requests due to the missing SameSite= attribute on cookies and the ability to refresh cookies. Commit 14acb704891245bf1703ce6296d62112e85aa995 patches the issue.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-23082,"Veeam Backup for Microsoft Azure is vulnerable to Server-Side Request Forgery (SSRF). This may allow an unauthenticated attacker to send unauthorized requests from the system, potentially leading to network enumeration or facilitating other attacks.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24010,"Vite is a frontend tooling framework for javascript. Vite allowed any websites to send any requests to the development server and read the response due to default CORS settings and lack of validation on the Origin header for WebSocket connections. This vulnerability is fixed in 6.0.9, 5.4.12, and 4.5.6.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24013,"CodeIgniter is a PHP full-stack web framework. Prior to 4.5.8, CodeIgniter lacked proper header validation for its name and value. The potential attacker can construct deliberately malformed headers with Header class. This could disrupt application functionality, potentially causing errors or generating invalid HTTP requests. In some cases, these malformed requests might lead to a DoS scenario if a remote service’s web application firewall interprets them as malicious and blocks further communication with the application. This vulnerability is fixed in 4.5.8.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24319,"When BIG-IP Next Central Manager is running, undisclosed requests to the BIG-IP Next Central Manager API can cause the BIG-IP Next Central Manager Node's Kubernetes service to terminate.



 


Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24360,"Nuxt is an open-source web development framework for Vue.js. Starting in version 3.8.1 and prior to version 3.15.3, Nuxt allows any websites to send any requests to the development server and read the response due to default CORS settings. Users with the default server.cors option using Vite builder may get the source code stolen by malicious websites. Version 3.15.3 fixes the vulnerability.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24370,"Django-Unicorn adds modern reactive component functionality to Django templates. Affected versions of Django-Unicorn are vulnerable to python class pollution vulnerability. The vulnerability arises from the core functionality `set_property_value`, which can be remotely triggered by users by crafting appropriate component requests and feeding in values of second and third parameter to the vulnerable function, leading to arbitrary changes to the python runtime status. With this finding at least five ways of vulnerability exploitation have been observed, stably resulting in Cross-Site Scripting (XSS), Denial of Service (DoS), and Authentication Bypass attacks in almost every Django-Unicorn-based application. This issue has been addressed in version 0.62.0 and all users are advised to upgrade. There are no known workarounds for this vulnerability.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24372,"CKAN is an open-source DMS (data management system) for powering data hubs and data portals. Using a specially crafted file, a user could potentially upload a file containing code that when executed could send arbitrary requests to the server. If that file was opened by an administrator, it could lead to escalation of privileges of the original submitter or other malicious actions. Users must have been registered to the site to exploit this vulnerability. This vulnerability has been fixed in CKAN 2.10.7 and 2.11.2. Users are advised to upgrade. On versions prior to CKAN 2.10.7 and 2.11.2, site maintainers can restrict the file types supported for uploading using the `ckan.upload.user.mimetypes` / `ckan.upload.user.types` and `ckan.upload.group.mimetypes` / `ckan.upload.group.types` config options. To entirely disable file uploads users can use: `ckan.upload.user.types = none`",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24470,"An Improper Resolution of Path Equivalence vulnerability [CWE-41] in FortiPortal 7.4.0 through 7.4.2, 7.2.0 through 7.2.6, 7.0.0 through 7.0.11 may allow a remote unauthenticated attacker to retrieve source code via crafted HTTP requests.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24472,"An Authentication Bypass Using an Alternate Path or Channel vulnerability [CWE-288] affecting FortiOS 7.0.0 through 7.0.16 and FortiProxy 7.2.0 through 7.2.12, 7.0.0 through 7.0.19 may allow a remote attacker to gain super-admin privileges via crafted CSF proxy requests.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24478,"A denial-of-service vulnerability exists in the affected products. The vulnerability could allow a remote, non-privileged user to send malicious requests resulting in a major nonrecoverable fault causing a denial-of-service.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24497,"When URL categorization is configured on a virtual server, undisclosed requests can cause TMM to terminate.  Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24836,"With a specially crafted Python script, an attacker could send 
continuous startMeasurement commands over an unencrypted Bluetooth 
connection to the affected device. This would prevent the device from 
connecting to a clinician's app to take patient readings and ostensibly 
flood it with requests, resulting in a denial-of-service condition.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24861,An attacker may inject commands via specially-crafted post requests.,https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24884,"kube-audit-rest is a simple logger of mutation/creation requests to the k8s api. If the ""full-elastic-stack"" example vector configuration was used for a real cluster, the previous values of kubernetes secrets would have been disclosed in the audit messages. This vulnerability is fixed in 1.0.16.",https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
https://data.siemens-energy.com/cybersec/cve/CVE-2025-24961,org.gaul S3Proxy implements the S3 API and proxies requests. Users of the filesystem and filesystem-nio2 storage backends could unintentionally expose local files to users. This issue has been addressed in version 2.6.0. Users are advised to upgrade. There are no known workarounds for this vulnerability.,https://data.siemens-energy.com/cybersec/bom/urn%3Auuid%3A8084a1bc-de30-45a7-bd9f-b49107ee2ad9,https://data.siemens-energy.com/cybersec/component/pkg%3Apypi%2Frequests%402.28.2,requests
